Hour,Price
94,-0.9159153304996898
95,1.1678469577625572
96,-1.285821544998173
97,1.0054569577625572
98,0.9473069577625572
99,0.9379269577625571
100,0.8559369577625573
101,0.9871069577625571
102,-0.21576956700800953
103,1.1225369577625572
104,1.2594569577625572
105,1.2847769577625572
106,1.3843169577625571
107,1.472466957762557
108,1.5653069577625571
109,1.5363669577625572
110,1.562216957762557
111,1.6501069577625573
112,1.7278069577625574
113,1.8909769577625575
114,2.1814169577625573
115,2.1780669577625575
116,1.9566169577625576
117,1.7752269577625572
118,1.6396469577625572
119,1.5398569577625572
120,1.3500169577625571
121,1.1240669577625573
122,1.0444269577625571
123,0.9817869577625571
124,0.7858569577625572
125,0.7803669577625572
126,0.8091369577625571
127,0.9918269577625571
128,1.1333069577625572
129,1.2640669577625572
130,1.2556269577625572
131,1.2142769577625572
132,1.2144069577625571
133,-0.6838109970553486
134,1.2070369577625573
135,1.2632569577625572
136,1.3731369577625572
137,1.4637469577625573
138,1.6658369577625574
139,1.5990569577625573
140,1.5479269577625572
141,1.4562469577625572
142,1.3613669577625571
143,1.3360669577625572
144,1.272086957762557
145,1.1803069577625571
146,1.0216569577625572
147,0.9830769577625571
148,0.8708369577625572
149,0.8040569577625571
150,0.8122869577625571
151,0.9122469577625572
152,1.0752169577625572
153,1.1576369577625572
154,1.159526957762557
155,1.0891069577625572
156,1.0138269577625572
157,1.0177369577625572
158,-0.9749896972902319
159,0.9965669577625571
160,0.9895569577625571
161,0.9975069577625573
162,1.0186869577625572
163,1.0342069577625572
164,0.9654069577625572
165,0.8717769577625571
166,0.6548569577625571
167,0.5249569577625572
168,0.18107695776255717
169,-0.025963042237442835
170,-0.2267430422374428
171,-0.22634304223744284
172,-0.29425304223744286
173,-0.2746830422374428
174,-0.2150330422374428
175,-0.22741304223744285
176,-0.1251630422374428
177,0.3300769577625572
178,0.7841169577625573
179,0.9361669577625571
180,1.0645169577625573
181,1.0458769577625573
182,1.0089869577625572
183,1.0803669577625572
184,1.0726369577625572
185,1.140136957762557
186,1.2203069577625572
187,1.2346769577625571
188,1.147866957762557
189,1.0767669577625572
190,1.0011369577625573
191,1.0112669577625573
192,0.7674669577625572
193,0.6819869577625572
194,0.6060869577625572
195,0.4777369577625572
196,0.30225695776255723
197,0.6339169577625572
198,0.8918269577625573
199,1.1179169577625572
200,1.3577169577625572
201,1.6101569577625572
202,1.7931069577625576
203,1.7009669577625575
204,1.7165369577625573
205,1.4659469577625572
206,1.4322769577625571
207,1.5009769577625571
208,1.5977769577625571
209,1.7370369577625575
210,1.8413069577625576
211,1.8234669577625575
212,1.7483669577625576
213,1.5802069577625573
214,1.4411869577625571
215,1.3543769577625573
216,1.1384169577625571
217,1.0974169577625572
218,0.9729369577625573
219,0.9500169577625572
220,0.8848069577625572
221,0.9729369577625573
222,-0.222627899974144
223,-1.3511435026204786
224,1.6360969577625575
225,1.7764669577625574
226,1.7133769577625575
227,1.6360969577625575
228,1.5296669577625572
229,1.5052669577625573
230,1.5039369577625572
231,1.5201169577625573
232,1.5267369577625571
233,1.4952069577625573
234,-1.0777840463236208
235,1.4656369577625572
236,1.2585869577625572
237,1.0951469577625572
238,0.9383469577625572
239,0.7608669577625571
240,-1.2835319344687777
241,0.2095169577625572
242,0.018686957762557133
243,-0.015473042237442836
244,-0.05017304223744279
245,-0.011213042237442794
246,0.0036069577625571503
247,0.4734869577625572
248,0.9755269577625572
249,1.2382869577625573
250,1.3373069577625571
251,1.3518469577625571
252,-0.3331358898771948
253,1.2098669577625571
254,1.1588869577625571
255,1.1931769577625573
256,1.2193369577625572
257,1.2393569577625572
258,1.3605269577625572
259,1.3669369577625572
260,1.2860669577625572
261,1.1774369577625572
262,0.9995369577625572
263,0.9116069577625572
264,-1.0662744983187735
265,0.6000869577625572
266,-0.26913304223744283
267,-0.1535830422374428
268,-0.3655348545295589
269,0.18488695776255715
270,0.3201969577625572
271,0.8825369577625573
272,1.1475169577625572
273,1.1020969577625572
274,1.0332969577625573
275,1.029816957762557
276,1.047676957762557
277,1.0350569577625572
278,1.0273869577625572
279,1.0431169577625572
280,1.0619269577625572
281,1.052116957762557
282,1.1987169577625572
283,1.2542069577625572
284,1.0913569577625573
285,1.0234869577625572
286,0.9618169577625573
287,0.8079669577625572
288,0.2195669577625572
289,0.19381695776255714
290,-0.05806304223744274
291,-0.12954304223744284
292,-0.0009745492916997112
293,-0.018493042237442858
294,0.05526695776255719
295,0.4282369577625572
296,0.8661369577625573
297,1.1082169577625571
298,1.0387369577625571
299,0.9643069577625571
300,0.9117369577625571
301,0.8857169577625572
302,0.8694869577625572
303,0.8662669577625572
304,0.9117369577625571
305,0.9610869577625571
306,0.9897869577625571
307,0.9907269577625573
308,0.9761169577625572
309,0.9298369577625571
310,0.9117369577625571
311,0.9466069577625571
312,0.9117369577625571
313,1.0286069577625572
314,0.9454369577625572
315,0.8737669577625571
316,-0.25509061018133483
317,0.21286695776255715
318,0.21526695776255722
319,-1.3596608896314968
320,-0.8089908125175103
321,0.8030369577625571
322,-0.2632243953001061
323,0.9847369577625571
324,1.0188369577625571
325,1.0071969577625572
326,0.9451669577625572
327,0.9450269577625572
328,0.9449069577625573
329,0.9854169577625571
330,1.0196369577625573
331,1.0419669577625572
332,1.029136957762557
333,0.9884869577625572
334,0.9347369577625573
335,-0.8353089820156282
336,0.5429769577625572
337,0.42600695776255715
338,0.013026957762557134
339,-0.02644304223744276
340,-0.1773930422374428
341,-0.24458304223744276
342,-0.28647304223744285
343,-0.2704130422374428
344,-0.21634304223744283
345,-0.16362304223744284
346,0.29137695776255723
347,0.7671169577625572
348,0.9437669577625571
349,0.9441669577625571
350,-1.4705227758797283
351,0.9464369577625571
352,0.9774869577625571
353,1.0031869577625572
354,-1.1936152980954053
355,1.0438669577625572
356,1.0021169577625573
357,1.0065269577625573
358,0.9973069577625573
359,0.9566169577625572
360,0.9033469577625572
361,1.0073269577625572
362,0.9777669577625572
363,0.8955869577625573
364,0.8420669577625572
365,1.0541769577625573
366,1.2094069577625572
367,1.3214169577625572
368,1.517206957762557
369,1.6941169577625574
370,1.8038569577625574
371,1.6002969577625574
372,1.6052469577625574
373,1.555336957762557
374,1.4754569577625571
375,1.480126957762557
376,1.5377969577625572
377,1.6043169577625571
378,1.7136569577625576
379,1.7556769577625575
380,1.5882669577625572
381,1.4366369577625573
382,1.3580869577625572
383,1.2978669577625572
384,1.1617669577625571
385,1.0680169577625571
386,0.9563169577625572
387,0.9189569577625571
388,0.9450669577625572
389,0.9591369577625573
390,1.1206569577625571
391,1.2559269577625571
392,1.3977569577625573
393,1.6151269577625573
394,1.4203869577625572
395,1.3384269577625572
396,1.2926169577625573
397,1.2529769577625571
398,1.3315869577625572
399,1.374716957762557
400,1.4901669577625571
401,1.6740569577625575
402,1.6830269577625576
403,1.6253069577625574
404,1.5394569577625572
405,1.4601669577625571
406,1.419186957762557
407,1.3703069577625573
408,1.3136569577625572
409,1.2482369577625572
410,1.2352069577625573
411,1.2505269577625573
412,1.246766957762557
413,1.2099369577625572
414,1.2868069577625572
415,1.4007569577625572
416,1.6480069577625573
417,1.6664169577625576
418,1.6696369577625574
419,1.5298869577625571
420,1.4003569577625572
421,1.3006369577625572
422,1.2611369577625573
423,1.310316957762557
424,1.4331369577625572
425,1.5732869577625572
426,1.6492169577625573
427,1.4960269577625571
428,1.3570869577625573
429,1.2741769577625572
430,-0.7681497070810472
431,1.2276769577625573
432,1.146376957762557
433,1.1344069577625573
434,1.0737869577625572
435,1.0470169577625572
436,1.021036957762557
437,1.0115769577625573
438,1.1266769577625573
439,1.2235269577625572
440,1.6331769577625574
441,1.7131069577625575
442,1.6650169577625573
443,1.6470269577625571
444,1.4954269577625572
445,1.589876957762557
446,1.6519569577625575
447,1.7181669577625573
448,1.9177269577625573
449,2.0509369577625574
450,1.9632869577625573
451,1.7349569577625572
452,1.6675369577625574
453,1.5889369577625572
454,-0.8835861714748352
455,1.4802369577625571
456,1.4165669577625573
457,1.5224069577625572
458,-1.4215813450968606
459,1.4447569577625572
460,1.446366957762557
461,1.4645269577625573
462,-1.339768510554014
463,1.6590069577625575
464,1.6665369577625575
465,1.6929169577625576
466,-0.07388293018099246
467,2.3814269577625575
468,2.2465769577625574
469,1.6867269577625574
470,1.6635769577625572
471,1.6894169577625573
472,1.6627669577625572
473,-0.016312021336899907
474,1.6957369577625574
475,1.7271069577625573
476,1.6639769577625576
477,1.6215869577625575
478,1.6421769577625573
479,1.6483669577625575
480,1.5728669577625571
481,1.5149669577625573
482,1.4664769577625572
483,1.4646069577625571
484,1.3879769577625571
485,1.355566957762557
486,1.3661569577625572
487,1.3455269577625573
488,-1.42316355539353
489,1.6203669577625575
490,1.8766069577625575
491,1.8528869577625575
492,1.6834569577625573
493,1.5625069577625572
494,1.4307169577625571
495,1.4194669577625572
496,1.425216957762557
497,-1.0895004226178135
498,1.9104869577625574
499,1.9704869577625574
500,1.5200569577625571
501,1.450266957762557
502,1.4178569577625573
503,1.363736957762557
504,-1.1288055281502805
505,1.3115969577625572
506,1.2459669577625572
507,1.2159069577625572
508,1.2371169577625571
509,1.2402069577625572
510,1.229586957762557
511,1.311876957762557
512,-0.11012192517242836
513,1.4408569577625572
514,1.5111869577625572
515,1.5507769577625572
516,1.6376269577625573
517,1.535476957762557
518,1.5128069577625571
519,-0.09526000303466153
520,1.6925169577625576
521,1.8730369577625576
522,2.1456369577625574
523,2.2767769577625576
524,2.215706957762557
525,1.5878269577625572
526,1.5235369577625573
527,1.4937369577625572
528,1.4796569577625571
529,1.4779069577625572
530,1.4591169577625571
531,1.4501169577625572
532,1.452806957762557
533,1.4591169577625571
534,-0.30231974242321424
535,1.519916957762557
536,2.5949969577625573
537,3.0030369577625575
538,3.1631569577625576
539,2.8992769577625572
540,2.6430669577625574
541,-0.3938528378593169
542,2.4991769577625575
543,2.5026669577625573
544,2.4938069577625575
545,2.5695069577625573
546,2.8858669577625573
547,2.8682769577625575
548,1.9629669577625575
549,1.5209869577625572
550,1.510256957762557
551,1.4799169577625573
552,1.4485069577625571
553,1.4903069577625572
554,1.4571269577625572
555,1.423016957762557
556,1.4096369577625572
557,1.4135169577625573
558,1.4846769577625571
559,1.5012669577625573
560,1.5345769577625572
561,2.9036269577625573
562,2.9691769577625573
563,2.7390869577625576
564,2.6297869577625574
565,2.4734169577625575
566,2.3160869577625576
567,2.4393069577625575
568,2.4684669577625575
569,2.5567469577625572
570,2.8859669577625575
571,1.6061569577625572
572,1.5134369577625573
573,1.4996669577625572
574,1.4821369577625572
575,1.4108369577625572
576,1.3204069577625572
577,1.2690669577625573
578,1.2109869577625572
579,1.1870369577625572
580,1.1644169577625572
581,1.1668269577625572
582,1.2192769577625573
583,1.2762869577625573
584,1.7792769577625576
585,1.8002769577625575
586,1.6595169577625573
587,-0.3347679491395783
588,1.389086957762557
589,1.353226957762557
590,1.3486769577625572
591,1.3442669577625572
592,1.2310569577625572
593,1.3779769577625571
594,1.4745869577625572
595,1.4613369577625572
596,1.3556269577625573
597,1.3774369577625571
598,1.3220569577625572
599,1.322316957762557
600,1.2724069577625572
601,1.1539169577625572
602,1.1291669577625572
603,1.1017169577625572
604,1.0888069577625572
605,1.125936957762557
606,1.1759869577625572
607,1.1504269577625572
608,1.3565369577625572
609,1.4005369577625573
610,1.3924669577625572
611,1.4141269577625573
612,1.4139869577625572
613,1.4203169577625572
614,1.3469869577625573
615,1.3203569577625571
616,1.4079369577625571
617,1.4382169577625572
618,1.4561069577625572
619,1.4621669577625571
620,1.3981169577625572
621,1.3221069577625573
622,1.2763469577625572
623,1.2841669577625572
624,1.2454169577625571
625,1.1427569577625571
626,-0.7921462341532155
627,1.1144769577625573
628,1.1166269577625572
629,1.1698269577625573
630,1.3078869577625571
631,1.5980169577625571
632,1.9470069577625573
633,2.1936169577625573
634,2.2484369577625576
635,2.1937469577625572
636,2.1284269577625574
637,2.0379169577625573
638,1.6687269577625572
639,1.4520069577625572
640,1.4518769577625572
641,2.0997369577625573
642,2.2309269577625574
643,1.397326957762557
644,1.3372569577625573
645,1.2405369577625571
646,1.2348869577625572
647,1.2051169577625571
648,-0.8833090826109311
649,1.1574769577625572
650,1.119156957762557
651,1.0961669577625572
652,1.0719569577625572
653,1.0578369577625573
654,1.1117669577625573
655,1.106516957762557
656,1.118886957762557
657,1.151966957762557
658,1.1781869577625572
659,1.2027869577625572
660,1.1777769577625572
661,1.118886957762557
662,1.1035569577625572
663,1.0936069577625571
664,1.080826957762557
665,1.1190269577625571
666,1.1397269577625573
667,1.1196869577625572
668,1.1053069577625572
669,1.073436957762557
670,1.0484269577625571
671,1.0472169577625572
672,1.0102369577625572
673,1.0442569577625571
674,1.0122169577625573
675,0.9832769577625571
676,0.9750669577625573
677,-0.4131631362617727
678,0.9812569577625572
679,0.9667169577625572
680,0.9811269577625572
681,0.9843569577625573
682,0.9933769577625571
683,0.9836769577625573
684,0.9610669577625572
685,0.9363069577625571
686,0.9190669577625572
687,0.9150269577625572
688,0.9146269577625572
689,0.9186669577625572
690,0.9267369577625573
691,0.9159769577625572
692,0.9123369577625573
693,0.8991569577625571
694,0.8380269577625572
695,0.7552569577625572
696,0.5896769577625572
697,0.5759569577625572
698,0.5118769577625571
699,0.44698695776255715
700,0.1863869577625572
701,0.2783269577625572
702,0.5401369577625572
703,0.8345369577625572
704,0.9077669577625571
705,0.9823369577625571
706,0.9634869577625571
707,0.9113869577625573
708,0.8729069577625572
709,0.8412669577625571
710,0.8069369577625571
711,-0.899465059740254
712,0.8587669577625572
713,-0.32525995645814576
714,0.9349569577625572
715,0.9151669577625572
716,0.9287669577625572
717,0.8930869577625571
718,0.8549869577625573
719,0.8733069577625572
720,0.8901269577625572
721,0.8763869577625572
722,0.8935069577625572
723,0.9015869577625573
724,0.9114269577625571
725,0.9238269577625571
726,0.9758369577625572
727,1.052386957762557
728,1.168166957762557
729,1.1986169577625572
730,1.1653269577625571
731,-1.1452876316419582
732,1.0110169577625572
733,0.9653269577625572
734,-1.319277266342298
735,0.9428269577625572
736,0.9444369577625571
737,0.9488869577625572
738,0.9960669577625572
739,0.9840669577625571
740,0.9329869577625571
741,0.8922869577625572
742,0.8607569577625571
743,-0.9712061380492241
744,-1.0454013582373476
745,0.7721469577625573
746,0.7035169577625573
747,0.6568069577625573
748,0.6618369577625571
749,0.6550369577625572
750,0.7739269577625572
751,0.9283569577625572
752,1.1472069577625572
753,1.2419869577625573
754,1.1529269577625572
755,1.0789769577625572
756,1.0302269577625571
757,1.0014869577625571
758,0.9904569577625573
759,0.9876069577625572
760,0.9908669577625573
761,1.0471169577625572
762,1.1346769577625573
763,1.1316769577625572
764,-1.1142714733363563
765,0.9784769577625572
766,0.9389769577625573
767,0.8937669577625571
768,0.7961269577625572
769,0.8218869577625572
770,0.8210769577625572
771,0.7758769577625573
772,0.8051169577625572
773,0.8853669577625571
774,0.9577769577625572
775,1.1764769577625571
776,1.4745069577625571
777,1.8764669577625575
778,1.9856769577625575
779,1.8793069577625574
780,1.8415369577625573
781,1.7058069577625572
782,1.6474669577625574
783,1.7637269577625574
784,1.5653169577625572
785,1.8401869577625574
786,1.9828369577625575
787,2.0476669577625572
788,1.9024569577625572
789,1.511986957762557
790,1.4877669577625572
791,1.3398369577625573
792,1.0552169577625572
793,1.1337369577625571
794,1.0236269577625572
795,-1.3295309419549208
796,0.8915669577625571
797,0.8353369577625571
798,0.9083069577625571
799,1.0236269577625572
800,1.1259269577625572
801,1.1356469577625572
802,1.120986957762557
803,1.020326957762557
804,1.058456957762557
805,1.0473569577625572
806,1.0210169577625572
807,1.0243169577625573
808,1.0473569577625572
809,1.1257869577625572
810,1.1899669577625571
811,1.205316957762557
812,-1.335776450896509
813,1.0706669577625572
814,1.1024769577625573
815,1.1558169577625572
816,1.1268769577625573
817,1.056216957762557
818,1.1071469577625572
819,1.1864869577625572
820,1.2356369577625572
821,1.2684369577625572
822,1.2908169577625572
823,1.316216957762557
824,1.3542369577625573
825,1.513886957762557
826,1.9053869577625573
827,1.8293369577625573
828,1.7266569577625575
829,-0.2455630303463101
830,1.4198469577625572
831,1.4116169577625572
832,1.4097069577625572
833,1.4243869577625572
834,1.513886957762557
835,1.5664669577625572
836,1.3498369577625573
837,1.2688569577625572
838,1.2190269577625572
839,1.1944569577625572
840,1.1315769577625572
841,1.1370469577625573
842,1.0871869577625572
843,1.0765769577625572
844,1.0506869577625573
845,1.0396669577625572
846,1.062116957762557
847,1.0639069577625573
848,1.1008269577625571
849,1.1209269577625571
850,1.139936957762557
851,1.1436669577625571
852,1.1234169577625572
853,1.0946269577625571
854,1.0769869577625573
855,1.1134869577625572
856,1.2011069577625573
857,-0.12031114233084561
858,1.4337369577625572
859,-1.2378225181749511
860,1.4027569577625572
861,1.3085269577625571
862,1.3004069577625572
863,-1.2544065631812436
864,1.3010869577625572
865,1.3054969577625573
866,1.2958669577625572
867,-0.7741841031536114
868,1.2857969577625572
869,-0.38287390255511666
870,1.3877369577625571
871,1.9933769577625573
872,2.3239569577625576
873,2.4968169577625576
874,2.3267169577625575
875,2.1188669577625574
876,2.0488869577625572
877,1.4955869577625571
878,1.5290569577625572
879,1.4192769577625572
880,-1.032731551479021
881,2.0725769577625575
882,2.3010869577625575
883,1.8289169577625572
884,1.3754769577625572
885,1.3070169577625572
886,1.2939269577625572
887,1.2942169577625573
888,1.2450369577625573
889,1.242906957762557
890,1.2072269577625572
891,1.1932669577625572
892,1.1899369577625571
893,1.1899369577625571
894,1.277476957762557
895,1.3074769577625571
896,1.3491069577625572
897,1.3796469577625572
898,1.3690069577625572
899,1.3614069577625572
900,1.3362369577625572
901,1.3076169577625572
902,1.3246269577625571
903,1.3421769577625573
904,1.3431569577625573
905,1.3521369577625573
906,1.3421769577625573
907,1.343566957762557
908,1.3319569577625572
909,-0.9489892270840801
910,1.3154969577625573
911,1.3156369577625573
912,1.2668269577625573
913,1.1865169577625572
914,1.1662069577625571
915,1.1556169577625572
916,1.1488069577625573
917,1.1464269577625572
918,1.2509669577625573
919,1.2693369577625573
920,1.310826957762557
921,1.3187669577625571
922,1.2891169577625572
923,1.2714269577625572
924,1.2523669577625571
925,1.2064269577625573
926,1.196536957762557
927,1.1880569577625573
928,-0.896210466764787
929,1.186236957762557
930,1.1856869577625573
931,1.0800269577625572
932,0.9888469577625572
933,-1.488805289374171
934,0.9303869577625572
935,0.9269169577625571
936,0.8752669577625571
937,0.8209269577625571
938,0.7706769577625572
939,0.7497369577625572
940,0.7493269577625572
941,-1.3373994409250658
942,0.8261669577625572
943,0.8476369577625571
944,0.9386569577625572
945,1.0313169577625572
946,1.0909369577625572
947,1.052386957762557
948,0.9749969577625572
949,0.9299769577625572
950,0.9036769577625572
951,0.8815169577625572
952,0.8786169577625571
953,0.8872869577625573
954,0.8817869577625572
955,0.8866069577625573
956,0.8652669577625571
957,0.8400669577625572
958,0.8324869577625571
959,0.8386869577625571
960,0.8302869577625571
961,0.7459669577625572
962,0.7674069577625573
963,0.7897769577625573
964,0.8128569577625573
965,0.8588369577625572
966,0.9448269577625572
967,1.028086957762557
968,1.1408269577625572
969,1.2375869577625571
970,1.1460169577625572
971,1.119126957762557
972,1.0063869577625573
973,0.9442869577625572
974,0.8795869577625572
975,0.8483369577625572
976,0.7981069577625572
977,0.7766769577625572
978,0.7882769577625572
979,0.7689069577625571
980,0.7403769577625572
981,0.7398269577625571
982,0.7357369577625572
983,0.6341869577625572
984,0.5760569577625572
985,0.6983369577625571
986,0.7361669577625571
987,0.7342669577625571
988,0.7278669577625572
989,0.7337169577625573
990,0.7149369577625573
991,0.7421569577625571
992,0.7543869577625573
993,0.7692269577625572
994,0.7914069577625571
995,-1.3179421131770706
996,0.7912669577625573
997,0.7777869577625571
998,-0.023136155435830474
999,0.7961669577625572
1000,0.8124869577625571
1001,0.8552069577625572
1002,1.008666957762557
1003,1.1263369577625573
1004,1.0851169577625572
1005,0.9675769577625573
1006,-1.433117860898784
1007,0.8969669577625572
1008,0.9014669577625571
1009,1.0051369577625573
1010,1.0055569577625572
1011,1.0049969577625573
1012,1.0040669577625572
1013,1.0012169577625571
1014,1.0173569577625572
1015,1.0197869577625571
1016,1.0306369577625571
1017,1.0553269577625572
1018,-0.8004381082431772
1019,1.1147269577625571
1020,1.1132369577625572
1021,1.0471869577625572
1022,0.9875169577625571
1023,-1.2641941746645686
1024,0.9854769577625573
1025,1.1079569577625572
1026,1.1156769577625572
1027,1.1399569577625572
1028,-0.3073345762099131
1029,1.1150069577625572
1030,1.0587169577625573
1031,1.0060869577625573
1032,0.9484569577625572
1033,1.0162669577625572
1034,0.9780169577625573
1035,0.9686669577625573
1036,0.9712369577625573
1037,0.9787069577625571
1038,1.0958769577625571
1039,1.1002169577625571
1040,1.1267969577625572
1041,1.1673469577625573
1042,1.1398169577625572
1043,1.1320869577625572
1044,1.1212369577625572
1045,1.1125569577625571
1046,1.1063169577625571
1047,-1.232220316091102
1048,1.1084869577625571
1049,1.1152669577625571
1050,1.1475569577625573
1051,1.1455169577625572
1052,1.1326269577625572
1053,1.1192069577625572
1054,1.1132369577625572
1055,1.1211069577625572
1056,1.0950669577625571
1057,1.0769869577625573
1058,-0.39594689936090166
1059,1.0448769577625572
1060,1.0706269577625571
1061,1.0894569577625572
1062,1.115736957762557
1063,1.2833669577625573
1064,2.2745869577625575
1065,2.366466957762557
1066,2.0146869577625575
1067,1.2973269577625572
1068,1.2906769577625572
1069,1.3538269577625572
1070,1.2616869577625571
1071,1.3019269577625572
1072,1.2414869577625571
1073,1.5738869577625572
1074,2.0226869577625575
1075,2.2718769577625575
1076,1.406406957762557
1077,-0.6936282929227285
1078,1.126036957762557
1079,-0.7999752662537037
1080,1.0593769577625571
1081,1.0140769577625572
1082,0.9793969577625572
1083,0.9743769577625572
1084,0.9707069577625571
1085,-0.5803256413961377
1086,1.0738869577625572
1087,1.1311269577625571
1088,1.1844169577625572
1089,2.1326369577625575
1090,1.7011569577625574
1091,1.3978569577625573
1092,1.2084769577625571
1093,1.1918869577625573
1094,1.1830569577625571
1095,1.1825169577625572
1096,1.1814269577625571
1097,1.1831869577625571
1098,1.1736769577625572
1099,1.1293569577625573
1100,1.0755269577625572
1101,1.0029269577625572
1102,0.9890669577625573
1103,0.9753269577625572
1104,0.9185069577625571
1105,0.8896269577625573
1106,0.8982169577625572
1107,0.9200269577625573
1108,0.9291669577625572
1109,-0.722451804997019
1110,0.9887369577625571
1111,1.1381769577625571
1112,1.150036957762557
1113,1.1643569577625572
1114,1.8475669577625573
1115,1.6340569577625574
1116,1.4050069577625572
1117,1.2098869577625573
1118,1.2158869577625573
1119,1.1882169577625572
1120,1.1778469577625572
1121,1.1849369577625573
1122,1.187386957762557
1123,1.1364069577625573
1124,1.1395369577625571
1125,1.1198969577625573
1126,1.1034069577625572
1127,1.1178669577625573
1128,-0.1074411720288122
1129,1.0297669577625572
1130,0.9517369577625572
1131,0.8752269577625571
1132,0.7902369577625572
1133,0.7414569577625572
1134,0.8230269577625573
1135,0.8620969577625572
1136,0.9331669577625572
1137,0.9331669577625572
1138,0.9009169577625571
1139,0.8793269577625571
1140,0.8230269577625573
1141,0.8227569577625571
1142,0.7530769577625571
1143,-1.0780731546704487
1144,0.7130369577625573
1145,0.7254669577625572
1146,0.8101869577625571
1147,0.8856169577625572
1148,0.8107269577625571
1149,0.6470369577625572
1150,0.6050869577625572
1151,0.6105569577625571
1152,0.5367769577625572
1153,0.5083169577625571
1154,0.5594769577625572
1155,0.4519269577625572
1156,0.4384569577625572
1157,0.5425669577625571
1158,0.6446169577625572
1159,0.7480269577625571
1160,0.8701569577625572
1161,0.9605169577625572
1162,1.0548569577625573
1163,1.0783769577625573
1164,-0.40167119053166656
1165,0.9136169577625572
1166,0.8282169577625571
1167,0.8364669577625572
1168,0.9022069577625571
1169,-0.6096371183785532
1170,1.0490769577625572
1171,1.081536957762557
1172,1.0801669577625572
1173,-0.14113249314802867
1174,1.0827769577625572
1175,1.0998269577625572
1176,1.0991369577625572
1177,-1.267820947730832
1178,1.0343469577625573
1179,0.9725769577625571
1180,0.8977669577625571
1181,-1.0498993756418402
1182,0.9519869577625573
1183,0.9909769577625571
1184,-0.858687216960432
1185,1.1437769577625572
1186,1.1439169577625572
1187,1.0890069577625572
1188,1.0344869577625573
1189,0.9644769577625572
1190,0.8926769577625573
1191,0.8768869577625571
1192,0.9062769577625571
1193,0.9842569577625573
1194,1.0921569577625572
1195,1.113566957762557
1196,-0.649712350058858
1197,0.9717569577625571
1198,0.9469169577625571
1199,0.9006369577625573
1200,0.8748369577625572
1201,0.7827169577625572
1202,0.6058969577625571
1203,0.3408069577625572
1204,0.13035695776255718
1205,0.061306957762557235
1206,0.19047695776255724
1207,0.6730269577625572
1208,0.7562269577625571
1209,0.7217669577625572
1210,0.6693269577625571
1211,-1.3736804832343525
1212,0.6270369577625572
1213,0.5935369577625572
1214,0.5677369577625572
1215,0.5615569577625572
1216,0.5575769577625572
1217,0.6715169577625573
1218,0.8136069577625571
1219,0.8806069577625573
1220,-0.7645312658852575
1221,0.8549269577625571
1222,0.8156669577625573
1223,0.8071569577625572
1224,0.6536769577625572
1225,0.3626469577625572
1226,0.2990869577625572
1227,-1.0729878917303046
1228,0.40197695776255715
1229,0.6491169577625573
1230,0.8185869577625573
1231,0.8632369577625572
1232,0.9779169577625573
1233,1.035036957762557
1234,1.0465469577625572
1235,1.0447669577625571
1236,1.0395669577625573
1237,1.051336957762557
1238,1.0669669577625571
1239,1.1313569577625573
1240,1.2228669577625573
1241,1.2630069577625571
1242,1.2783469577625572
1243,1.6060369577625573
1244,1.3552069577625572
1245,1.2486169577625572
1246,1.2050569577625572
1247,1.1593069577625572
1248,1.1297069577625571
