time,mass flow base,mass flow out,mass flow in,power peak,power base,battery,power total,loss,heat in,heat out
7798,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,248.1115687643123,425.60036624613684,0.5392912969269912,0.0,247.57227746738528
7799,170.0488526235702,0.0,163.2844807097631,0.0,153.04396736121322,0.0,153.04396736121322,0.0,344.53025429760015,0.0
7800,0.0,0.0,333.3333333333333,0.0,0.0,344.53025429760015,0.0,0.7488653938875267,703.3333333333334,0.0
7801,0.0,0.0,333.3333333333333,0.0,0.0,1047.114722237046,0.0,2.2759916411756924,703.3333333333334,0.0
7802,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1748.1720639292034,425.60036624613684,3.799798551527765,0.0,247.57227746738528
7803,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1496.7999879102904,425.60036624613684,3.2534202687148235,0.0,247.57227746738528
7804,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1245.9742901741902,425.60036624613684,2.7082295849091294,0.0,247.57227746738528
7805,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,995.6937831218959,425.60036624613684,2.164223918764669,0.0,247.57227746738528
7806,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,745.9572817357458,425.60036624613684,1.621400694546201,0.0,247.57227746738528
7807,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,496.76360357381446,425.60036624613684,1.0797573421170605,0.0,247.57227746738528
7808,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,248.11156876431218,425.60036624613684,0.539291296926991,0.0,247.57227746738528
7809,333.3333333333333,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
7810,215.74491211801944,0.0,117.58842121531389,0.0,194.17042090621752,0.0,194.17042090621752,0.0,248.1115687643123,0.0
7811,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,248.1115687643123,425.60036624613684,0.5392912969269912,0.0,247.57227746738528
7812,333.3333333333333,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
7813,333.3333333333333,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
7814,215.7449121180195,0.0,117.58842121531383,0.0,194.17042090621754,0.0,194.17042090621754,0.0,248.11156876431218,0.0
7815,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,248.11156876431218,425.60036624613684,0.539291296926991,0.0,247.57227746738528
7816,0.0,0.0,333.3333333333333,0.0,0.0,0.0,0.0,0.0,703.3333333333334,0.0
7817,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,703.3333333333334,425.60036624613684,1.528753969008296,0.0,247.57227746738528
7818,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,454.23230189693965,425.60036624613684,0.9873119920048168,0.0,247.57227746738528
7819,333.3333333333333,0.0,0.0,0.0,300.0,205.67271243754956,300.0,0.44704688453403674,0.0,0.0
7820,333.3333333333333,0.0,0.0,0.0,300.0,205.22566555301552,300.0,0.4460751906491113,0.0,0.0
7821,333.3333333333333,0.0,0.0,0.0,300.0,204.7795903623664,300.0,0.44510560882231376,0.0,0.0
7822,0.0,0.0,333.3333333333333,0.0,0.0,204.3344847535441,0.0,0.44413813446290856,703.3333333333334,0.0
7823,0.0,0.0,333.3333333333333,0.0,0.0,907.2236799524145,0.0,1.9719267319984346,703.3333333333334,0.0
7824,333.3333333333333,88.28729046035261,0.0,79.45856141431734,300.0,1608.5850865537495,379.45856141431733,3.4963945529240728,0.0,156.6216532766655
7825,0.0,0.0,333.3333333333333,0.0,0.0,1448.4670387241601,0.0,3.148364551318369,703.3333333333334,0.0
7826,0.0,0.0,333.3333333333333,0.0,0.0,2148.652007506175,0.0,4.67027528600859,703.3333333333334,0.0
7827,0.0,0.0,333.3333333333333,0.0,0.0,2847.3150655535,0.0,6.18887802011663,703.3333333333334,0.0
7828,0.0,0.0,333.3333333333333,0.0,0.0,3544.459520866717,0.0,7.7041799438591045,703.3333333333334,0.0
7829,0.0,0.0,333.3333333333333,0.0,0.0,4240.088674256191,0.0,9.21618823182409,703.3333333333334,0.0
7830,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4934.2058193576995,425.60036624613684,10.724910043005094,0.0,247.57227746738528
7831,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4675.90863184731,425.60036624613684,10.1634794497489,0.0,247.57227746738528
7832,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4418.1728749301765,425.60036624613684,9.603269172958722,0.0,247.57227746738528
